Items,A0,A1,A2,A3
380,2,0,0,0
1306,2,0,0,0
28891,2,0,0,0
4758,19,0,0,0
13668,4,0,0,0
4750,27,2,2,0
13665,6,0,0,0
4755,1,0,0,0
13667,1,0,0,0
4757,1,0,0,0
16011,45,0,0,0
5873,1,0,0,0
16013,8,0,0,0
19772,13,2,0,0
5876,24,1,0,0
16014,2,0,0,0
11290,1,0,0,0
3759,15,0,1,0
17633,4,0,0,0
17636,4,0,1,0
17635,1,0,0,0
3753,1,0,0,0
3752,9,0,0,0
3755,31,0,0,0
1073,15,0,0,0
4637,1,0,0,0
2197,13,0,0,0
2198,149,10,3,0
2199,11,2,0,0
21015,1,0,0,0
11744,7,0,0,0
11745,5,0,0,0
11748,3,0,0,0
19596,9,0,0,0
19590,1,0,0,0
20720,8,0,0,0
20721,4,0,1,0
20894,1,0,0,0
20727,2,0,0,0
20724,6,0,0,0
20897,5,0,0,0
39,3,0,0,0
20728,1,0,0,0
25556,28,0,0,0
25555,1,0,0,0
168,5,0,0,0
25551,2,0,0,0
164,6,0,0,1
13293,2,0,0,0
13295,4,0,0,0
162,5,0,0,0
163,2,0,0,0
4761,8,1,0,0
26299,7,0,0,0
6196,1,0,0,0
6190,27,1,0,0
6191,19,0,0,0
6193,16,1,0,1
6199,21,1,0,0
2734,7,0,0,0
20099,1,0,0,0
2736,3,0,0,0
2730,8,0,0,0
2731,1,0,0,0
20090,3,0,0,0
20094,2,0,0,0
2739,68,1,0,0
20096,1,0,0,0
20097,2,0,0,0
9182,3,0,0,0
10368,7,1,0,0
9180,4,0,0,0
9181,7,0,0,0
10365,1,0,0,0
678,2,0,0,0
9189,5,0,0,0
16903,1,1,0,0
7208,90,7,1,0
16906,4,0,0,0
7203,5,0,0,0
16908,7,0,0,0
7207,4,0,0,0
12213,3,0,1,0
12212,5,1,0,0
12210,1,0,0,0
6226,2,0,0,0
12216,19,0,1,0
12219,1,0,0,0
12218,5,0,0,0
671,2,0,0,0
10509,1,0,0,0
9763,1,0,0,0
9765,8,0,0,0
10500,1,0,0,0
10503,3,0,0,0
29344,7,0,0,0
29340,1,0,0,0
24172,21,3,0,0
18943,2,0,0,0
18942,5,0,0,0
24177,12,1,0,0
18947,27,0,0,0
18946,17,1,0,0
6374,2,1,0,0
24178,15,1,0,0
21525,3,0,0,0
8851,9,1,0,0
8850,6,0,0,0
8856,7,0,1,0
805,2,1,0,0
14588,4,1,0,0
18004,1,0,0,0
26829,27,1,0,0
26828,1,0,0,0
26827,5,0,0,0
1774,1,0,0,0
1776,6,0,0,0
1771,24,2,0,0
1773,42,3,1,0
1772,4,0,0,0
27749,1,0,0,0
1778,5,0,0,0
14580,522,7,2,2
18457,4,0,0,0
18365,1,0,0,0
19036,48,1,0,0
18367,1,0,0,0
24541,161,8,3,0
18361,22,0,1,0
24547,1,0,0,0
19037,5,0,0,0
27521,2,0,0,0
24549,1,0,0,0
18369,4,0,0,0
18368,1,0,0,0
28348,16,0,0,0
17995,13,0,0,0
14469,22,0,0,0
1554,6,0,0,0
17991,9,0,0,0
28340,8,0,0,0
28437,1,0,0,0
28342,4,0,0,0
11101,12,1,0,0
28433,5,0,0,0
17999,1,0,0,0
28347,41,1,1,0
8702,47,0,0,0
8707,1,0,0,0
8706,3,0,0,0
15596,2,0,0,0
15598,2,0,0,0
13853,55,1,0,0
13855,2,0,0,0
13858,1,0,0,0
19922,1,0,0,0
17853,1,0,0,0
5606,1,0,0,0
5602,1,0,0,0
19252,7,1,0,0
16757,6,0,0,0
19937,7,2,0,0
16206,1,0,0,0
17723,1,0,0,0
23253,1,0,0,0
23251,70,3,0,0
23259,5,0,0,0
23706,4,0,0,0
23703,3,0,0,0
23702,1,0,0,0
15335,4,0,0,0
15334,3,0,0,0
6420,1,0,0,0
12453,12,4,0,0
27014,1,0,0,0
27016,1,0,0,0
12459,2,0,0,0
22258,1,0,0,0
10680,48,1,1,0
18856,2,0,0,0
22252,1,0,0,0
22253,3,0,0,0
22254,1,0,0,0
18855,1,0,0,0
25700,1,0,0,0
25707,13,0,0,0
19023,9,1,0,0
23740,4,0,0,0
6769,2,0,0,0
6767,37,0,1,0
6766,3,0,0,0
6765,5,0,0,0
25360,4,0,0,2
9977,4,0,0,0
9975,5,0,0,0
9972,1,0,1,0
16735,2,0,0,0
16738,1,0,1,0
19908,1,0,0,0
12022,17,0,0,0
16222,4,0,0,0
19903,19,1,0,0
224,7,0,1,0
223,6,0,0,0
221,3,0,0,0
19905,1,0,0,0
21620,4,0,0,0
21623,1,0,0,0
21628,23,2,2,0
15313,6,0,0,0
26058,3,0,0,0
26059,3,0,0,0
23570,2,0,0,0
26052,1,0,0,0
26050,9,0,0,0
2504,53,0,0,0
26056,3,0,0,0
2501,6,0,0,0
17177,3,1,0,0
22828,11,0,0,0
22827,2,0,0,0
5043,69,10,0,0
5041,7,0,0,0
22820,5,0,0,0
10773,1,0,0,0
10771,1,0,0,0
9512,11,0,0,0
10778,13,3,0,0
14853,8,1,0,0
14856,10,0,0,0
14855,6,0,0,0
14678,8,0,0,0
18886,19,0,0,0
18555,7,0,1,0
18880,1,0,0,0
18881,2,0,0,0
14671,4,0,0,0
14670,1,0,0,0
27660,1,0,0,0
21646,1,0,0,0
15189,8,0,0,0
23173,2,0,0,0
13084,35,1,0,0
13087,31,0,1,0
13086,9,1,0,0
13080,16,0,0,0
28338,4,0,0,0
18772,1,0,0,0
18773,3,0,0,0
18771,8,1,0,0
18776,1,0,0,0
18774,11,0,0,0
27837,3,0,0,0
27835,1,0,0,0
1995,9,1,0,0
2709,1,0,0,0
10194,10,0,0,0
10192,1,0,0,0
10193,40,5,0,0
5185,133,12,1,0
1259,2,0,0,0
29287,17,0,0,0
29284,4,0,0,0
1129,1,0,0,0
1121,3,0,0,0
1122,7,0,0,0
1123,3,0,0,0
1126,2,0,0,0
1127,2,0,0,0
25884,1,0,0,0
25887,6,0,0,0
25881,4,0,0,0
25883,11,0,0,1
15106,2,0,0,0
15104,1,0,0,0
15105,10,0,0,0
25888,11,0,0,0
29132,1,0,0,0
29137,8,0,0,0
18084,31,1,0,0
18086,18,2,0,0
18080,19,2,0,0
18082,3,0,0,0
2263,1,0,0,0
18089,1,0,0,0
8517,6,0,0,0
12596,1,0,0,0
8043,4,0,0,0
8510,1,0,0,0
8511,16,1,0,0
8049,16,3,0,0
12598,3,0,0,0
12599,29,0,0,0
8519,5,0,0,0
12848,1,0,0,0
12842,1,0,0,0
12840,4,0,0,0
12844,2,0,0,0
26618,21,2,1,0
26619,100,10,0,0
26614,88,14,0,0
26611,4,0,0,0
26612,1,0,0,0
28087,23,1,1,0
23066,20,0,0,0
23319,1,0,0,0
28082,4,0,0,0
24281,16,3,0,0
24284,1,0,0,0
22621,63,4,0,0
22625,1,0,0,0
22629,1,0,0,0
26531,1,0,0,0
26533,2,0,0,0
24751,1,0,0,0
28662,29,4,0,0
28660,5,0,0,0
28665,2,0,0,0
28664,15,0,0,0
28885,25,1,0,0
28668,2,0,0,0
28883,1,0,0,0
28881,11,0,0,0
29012,1,0,0,0
13647,11,0,0,0
13646,2,0,0,0
13645,30,0,1,0
13644,2,0,0,0
26288,219,21,5,0
26284,3,0,0,0
13648,5,0,0,0
15669,1,0,0,0
5818,7,0,0,0
19029,6,0,0,0
19028,7,0,0,0
19759,9,0,2,0
19757,2,0,0,0
19024,2,0,0,0
19027,8,0,0,0
19026,24,0,0,0
19021,37,0,0,1
19751,12,0,0,2
19022,1,0,0,0
17619,2,0,0,0
17348,13,1,0,0
17346,3,0,0,0
17342,1,0,0,0
17343,3,0,0,0
17617,1,0,0,0
25390,1,0,0,0
12943,24,0,0,0
25394,2,0,0,0
12942,1,0,0,0
13500,2,0,0,0
25399,1,0,0,0
12513,1,0,0,0
12941,5,0,0,0
23936,11,0,0,0
23934,14,0,1,0
23932,1,0,0,0
7988,7,0,0,0
24236,7,0,0,0
27220,1,0,0,0
27228,8,1,0,0
20708,5,0,0,0
142,1,0,0,0
143,235,8,5,0
140,2,0,0,0
141,19,1,0,0
20876,1,0,0,0
20877,2,0,0,0
20874,5,0,0,0
20875,1,0,0,0
20872,8,1,0,0
20706,13,0,0,0
149,3,0,0,0
25579,2,0,0,0
25570,64,5,0,0
16693,3,0,0,0
16696,14,0,0,0
16695,1,0,0,0
2713,7,0,0,0
2710,6,0,0,0
2716,3,0,0,0
2715,1,0,0,0
5454,31,0,0,0
7221,16,0,1,0
7220,6,0,0,0
7955,15,0,0,0
7954,2,0,0,0
7952,1,0,0,0
7227,2,0,0,0
10343,3,0,0,0
9165,16,3,0,0
10340,9,0,0,0
9160,7,0,0,0
10694,34,1,0,0
9162,12,0,0,0
10344,2,0,0,0
16961,3,0,0,0
16965,19,0,0,0
12279,1,0,0,0
12271,68,5,1,0
6242,18,1,0,0
6243,3,0,0,0
6245,5,0,0,0
6246,69,10,0,4
6247,2,0,1,0
10526,8,0,0,0
10524,1,0,0,0
10521,6,0,0,0
18630,48,1,0,0
9709,17,1,0,0
13319,4,0,0,0
9702,7,1,0,0
9707,1,0,0,0
8870,1,0,0,0
8873,1,0,0,0
14991,11,0,0,0
14996,1,0,0,0
8874,1,0,0,0
18969,1,0,0,0
14995,6,0,0,0
18967,9,1,0,0
18966,1,0,0,0
14998,1,0,0,0
18964,9,0,0,0
18963,1,0,0,0
18962,3,0,0,0
18960,2,0,0,0
825,1,0,0,0
821,1,0,0,0
8163,1,0,0,0
26843,27,1,0,0
26845,4,0,0,1
6606,6,0,0,0
15446,177,0,0,0
26849,1,0,0,0
15911,17,4,0,0
1713,19,0,0,0
1712,32,0,0,0
5250,5,0,0,0
14199,1,0,0,0
1717,6,0,0,0
15913,2,0,0,0
5254,121,1,0,0
5255,1,0,0,0
14192,8,0,1,0
1719,1,0,0,0
14194,22,0,0,0
15821,5,0,0,0
15820,30,0,0,0
15828,2,2,0,0
28553,12,0,0,0
18343,7,0,0,0
11122,2,0,0,0
28410,347,5,2,0
11125,5,0,0,0
14446,13,2,0,0
14447,15,0,0,0
24560,1,0,0,0
23792,1,0,0,0
24562,25,0,0,0
28418,17,2,0,0
28419,3,0,0,0
23793,224,1,1,0
5533,1,0,0,0
3018,1,0,0,0
17978,5,0,0,0
10754,2,0,0,0
17977,1,2,0,0
3016,1,0,0,0
17973,2,0,0,0
17972,14,3,0,0
8728,1,0,0,0
12264,3,0,0,0
8721,3,0,0,0
8725,4,1,0,0
8724,116,14,0,0
8726,1,0,1,0
13878,34,3,1,0
5393,4,0,0,0
13872,3,1,0,0
13873,14,0,0,0
13877,2,0,0,0
5662,10,0,1,0
5661,60,4,2,0
5660,4,1,0,0
5667,17,2,0,0
5948,1,0,0,0
11801,3,0,0,0
23233,8,0,0,0
23232,10,0,0,0
23235,3,1,0,0
23237,8,0,0,0
23236,13,1,0,0
11,4,0,0,0
6400,2,0,0,0
6401,25,0,0,0
15,6,0,0,0
8188,3,0,1,0
12475,26,1,0,0
8185,1,0,0,0
18,1,0,0,0
8187,4,0,0,0
8186,6,0,0,0
8180,1,0,0,0
27035,20,3,0,0
7381,3,0,0,0
7766,2,0,0,0
7762,18,1,1,0
3904,1,0,0,0
3901,2,0,0,0
6747,8,0,0,0
6741,5,1,1,0
6740,27,1,0,0
6742,2,0,0,0
9959,2,0,0,0
9953,34,0,0,0
9952,10,0,0,0
201,64,1,1,0
16202,3,0,0,0
202,2,1,0,0
19924,7,0,0,0
16205,5,0,0,0
16754,70,3,0,0
19927,2,0,0,0
19928,7,0,0,0
21468,5,0,0,0
19258,7,1,0,0
12040,1,0,0,0
3477,1,0,0,0
12045,2,0,0,0
12048,2,0,0,0
15073,6,0,0,0
837,7,0,0,0
5956,1,0,0,0
834,12,1,0,0
12918,2,0,0,0
8885,3,0,0,0
21460,6,0,0,0
21867,6,0,0,0
21865,305,17,3,0
21862,48,0,1,0
22043,44,4,0,0
21869,66,1,0,0
3658,70,19,1,1
3654,2,0,0,0
3655,1,0,0,0
3650,8,0,0,0
3651,9,1,0,0
2524,8,0,0,0
2526,6,0,1,0
2520,1,0,0,0
26077,17,1,0,0
26078,1,0,0,0
22048,1,0,0,0
11465,149,3,1,0
11461,4,0,0,0
11460,2,0,0,0
11463,1,0,0,0
5067,25,6,1,0
5062,4,0,0,0
5069,5,0,0,0
17153,32,4,0,0
17151,2,0,0,0
17150,9,1,0,0
17405,75,2,0,0
17407,12,2,0,0
17158,22,0,0,0
17401,23,2,0,0
17400,59,5,1,0
17402,10,1,0,0
25185,6,0,0,0
4408,5,0,0,0
4400,2,0,0,0
13313,1,0,0,0
9574,1,0,0,0
12824,1,0,0,0
9579,2,0,0,0
924,5,0,0,0
10756,1,0,0,0
927,5,0,0,0
14839,2,0,0,0
14838,8,0,0,0
11802,7,0,0,0
5399,6,0,0,0
11807,3,0,0,0
11805,1,0,0,0
20117,1,0,0,0
26585,6,1,0,0
24412,2,0,0,0
27588,1,0,0,0
27583,2,0,0,0
15047,4,0,0,0
27853,1,0,0,0
27587,1,0,0,0
27586,1,0,0,0
27856,7,0,0,0
9397,3,0,0,0
785,8,0,0,0
9395,1,0,0,0
787,5,0,0,0
9392,23,2,0,0
9390,3,0,0,0
789,47,0,0,0
9399,1,0,0,0
9398,8,0,0,0
18575,105,3,2,0
18576,1,0,0,0
18577,3,0,0,0
18571,12,0,0,0
18572,35,1,0,0
15125,12,1,0,0
15127,1,0,0,0
15120,2,0,0,0
27581,3,0,0,0
26988,4,0,0,0
26989,19,0,0,0
28969,1,0,0,0
26984,2,0,0,0
26987,5,0,0,0
26982,3,0,0,0
7150,8,2,0,0
18758,71,2,3,0
18759,4,0,0,0
27584,2,0,0,0
12865,20,1,0,0
9396,1,0,1,0
8065,1,0,0,0
11194,26,0,0,0
786,2,0,0,0
1379,2,0,0,0
7482,1,0,0,0
28214,18,0,0,0
6595,1,0,0,0
26678,4,0,0,0
28747,3,0,0,0
2899,79,0,3,1
2898,66,0,0,0
2895,1,0,0,0
26670,9,1,0,0
2896,2,0,0,0
2891,64,3,0,0
2890,2,0,0,0
26674,4,0,0,0
1106,3,0,0,0
1107,13,1,0,0
23291,3,0,0,0
23004,2,0,0,0
1453,1,0,0,0
28065,63,3,1,0
28967,10,2,1,0
1109,1,0,0,0
22359,196,9,2,0
22358,1,0,0,0
22609,8,1,0,0
22607,3,1,0,0
22605,1,0,0,0
22604,2,0,0,0
22351,1,0,0,0
22353,2,0,0,0
8898,2,0,0,0
26516,30,3,1,0
1721,14,0,0,0
26512,5,0,0,0
13135,4,0,0,0
28609,2,0,0,0
13136,2,0,0,0
28603,1,0,0,1
28602,1,0,0,0
28605,21,0,0,0
28606,1,0,0,0
8896,17,0,0,0
4921,1,0,0,0
4794,26,0,0,0
4795,26,0,1,0
4790,2,0,0,0
4792,7,0,0,0
4926,2,0,0,0
5836,34,0,0,0
13720,2,0,0,0
5834,28,1,0,0
5832,10,0,0,1
5833,17,5,0,0
11259,8,1,0,0
11256,2,0,0,0
11253,2,0,0,0
5838,1,0,0,0
11251,2,0,0,0
4699,1,0,0,0
19007,1,0,0,0
19005,107,7,1,0
19004,1,0,0,0
11784,1,0,0,0
11785,8,0,0,0
11780,9,0,0,0
11781,11,1,0,0
26361,5,0,0,0
25372,860,12,4,0
25373,1,0,0,0
6028,14,0,0,0
23914,18,0,0,0
27204,5,0,0,0
27205,63,8,0,0
27203,1,0,0,0
25510,11,1,0,0
25511,9,0,0,0
25517,5,0,1,0
21981,2,0,0,0
21983,20,2,0,0
21982,6,0,0,0
21985,1,0,0,0
21987,1,0,0,0
6024,6,0,0,0
14301,2,0,0,0
12789,1,0,0,0
12788,1,0,0,0
17367,1,0,0,0
17362,1,0,0,0
12787,2,0,0,0
10321,3,0,0,0
2779,1,0,0,0
4899,2,0,0,0
10325,9,2,0,0
3003,2,0,0,0
10329,327,3,5,1
2771,45,3,1,0
2772,1,0,0,0
14304,2,0,0,0
4896,8,0,0,0
4894,1,0,0,0
9499,18,0,0,0
16945,8,0,0,0
16944,68,3,1,0
16411,7,0,0,0
7978,8,0,0,0
16941,1,0,0,0
7975,41,2,0,0
7977,4,1,0,0
7976,42,0,1,0
9494,1,0,0,0
9147,2,0,0,0
12257,3,0,0,1
12256,1,0,0,0
6264,1,0,0,0
12253,1,0,0,0
12252,10,0,1,0
12251,14,0,1,0
21180,1,0,0,0
6268,1,0,0,0
21186,34,0,0,0
20854,6,0,0,0
20856,1,0,0,0
20857,1,0,0,0
20850,3,0,0,0
17094,9,1,0,0
2641,16,0,0,0
20858,4,0,0,0
20859,2,0,0,0
9724,3,0,0,0
21454,1,0,0,0
21321,1,0,0,0
21323,4,0,0,0
8190,1,0,0,0
21329,1,0,0,0
24139,6,0,0,0
21458,3,0,0,0
845,6,2,0,0
22983,2,0,0,0
3463,2,0,0,0
3462,6,0,0,0
840,8,0,0,0
19142,1,0,0,0
17969,4,0,0,0
849,24,2,0,0
8890,15,1,1,0
1582,1,0,0,0
20584,7,0,0,0
20585,64,2,1,0
20589,4,0,0,0
26869,2,0,0,0
19367,1,0,0,0
26866,11,2,0,0
26863,2,0,0,0
26860,67,1,0,0
16661,2,0,0,0
1739,41,3,0,0
19360,1,0,0,0
1731,44,6,0,0
1737,2,0,0,0
5237,1,0,0,0
13124,16,0,0,0
13122,11,0,0,0
13123,1,0,0,0
15806,2,0,0,0
15805,22,0,0,0
15804,3,0,0,0
15800,2,0,0,0
18328,4,0,0,0
28470,9,1,0,0
14318,6,0,1,2
14319,8,1,0,0
1593,1,0,0,0
3077,8,0,0,0
18325,3,0,0,0
18324,5,0,0,0
27446,68,2,0,0
20327,4,1,0,0
17959,111,8,2,1
17958,76,2,0,0
27442,1,0,0,0
27443,4,1,0,0
27441,2,0,0,0
17951,3,0,0,0
27448,29,1,0,0
17954,1,0,0,0
12716,7,0,0,0
11615,3,0,0,0
12491,5,1,0,0
5640,24,2,0,0
5643,13,0,0,0
5642,4,0,0,0
12719,1,0,0,0
29077,12,1,1,0
29076,8,0,0,0
29073,5,0,0,0
29072,6,0,0,0
29078,24,3,2,0
24893,0,0,1,0
28297,3,0,0,0
23215,1,0,0,0
23214,137,3,1,0
23748,47,1,0,0
28298,2,0,0,0
27050,7,0,0,0
27052,31,3,0,0
27055,2,0,0,0
489,54,2,0,0
488,3,0,0,0
484,1,0,0,0
480,13,0,0,0
6461,8,0,0,0
6462,4,0,0,0
12415,1,0,0,0
6465,15,0,0,0
6466,13,0,1,0
6467,4,0,1,0
7829,6,0,0,0
7743,35,0,0,0
7740,3,0,0,0
7741,15,0,0,0
7747,21,1,0,0
14806,3,0,0,0
7748,12,0,0,0
19491,1,0,0,0
3920,1,0,0,0
3926,43,0,0,0
3924,2,0,0,0
19497,2,0,0,0
3928,1,0,0,0
8307,16,2,0,0
8304,13,0,0,0
6727,1,0,0,0
6726,4,0,0,0
6725,1,0,0,0
6724,15,2,0,0
6729,10,0,0,0
6728,12,0,0,0
9936,19,1,0,0
19279,8,0,0,0
19275,3,0,0,0
16772,1,0,0,0
19277,25,1,1,0
16775,12,0,0,0
12068,153,16,0,0
6098,27,2,0,0
22164,2,0,0,0
26679,1,0,0,2
22162,9,0,0,0
22160,1,0,0,0
25618,56,5,0,0
6090,2,0,0,0
12063,17,2,0,0
6094,2,0,0,0
22168,65,0,0,0
6096,200,9,0,0
25749,2,0,0,0
25747,3,0,0,0
25743,1,0,0,0
25742,16,1,0,0
25740,2,0,0,0
21668,1,0,0,0
21561,8,0,0,0
21844,33,1,0,0
26676,5,0,0,0
21846,1,0,0,0
21847,16,1,0,0
21840,31,5,2,0
21665,2,0,0,0
24830,5,0,1,0
24831,79,3,1,0
19,2,1,0,0
3678,7,0,2,0
3672,2,0,0,0
3671,2,0,0,0
3676,1,0,0,0
3677,26,1,1,0
3674,1,0,0,0
2542,2,0,0,0
19612,2,0,0,0
26094,1,0,0,0
26090,1,0,0,0
7002,2,0,0,0
11442,1,0,0,0
11441,2,0,0,0
11447,21,0,0,0
11449,5,0,0,0
11448,5,1,0,0
23007,11,1,0,0
3580,1,0,0,0
5001,1,0,0,0
3583,1,0,0,0
3584,1,0,0,0
3586,13,0,0,0
3587,1,0,0,0
5009,16,1,0,0
17429,22,1,0,0
14924,2,0,0,0
17423,4,0,0,0
17130,1,0,0,0
17421,8,0,0,0
17132,4,0,0,0
17135,3,0,0,0
17136,6,0,0,0
903,2,1,0,0
900,1,0,0,0
904,41,0,0,0
905,69,40,0,0
908,2,0,0,0
4421,1,0,0,0
4427,6,0,0,0
4424,12,0,0,0
9558,2,0,0,0
9555,3,0,0,0
25122,1,0,0,0
20132,3,0,0,0
23731,8,0,0,0
15906,4,0,0,0
22355,1,0,0,0
27875,1,0,0,0
22356,9,0,1,0
273,7,0,0,0
27870,8,0,0,0
28289,1,0,0,0
27879,5,0,0,0
26146,2,0,0,0
29247,9,0,0,0
29242,2,0,0,0
14817,4,0,0,0
18511,2,0,0,0
18516,26,0,0,0
18517,3,0,0,0
14811,1,0,0,0
11866,1,0,0,0
11868,1,0,0,0
18519,4,2,0,0
8939,8,0,0,0
14819,3,0,0,0
14818,28,1,0,0
15142,12,0,0,0
15146,5,0,0,0
15144,3,0,0,0
15145,10,0,0,0
7176,1,0,0,0
7170,2,0,0,0
7173,39,1,0,0
7172,2,0,0,0
7179,24,2,0,0
1696,4,0,0,0
1694,7,0,1,0
1692,1,0,0,0
1691,31,3,0,0
1698,2,0,0,0
13950,3,0,0,0
12888,2,1,0,0
12886,32,2,0,0
12884,3,0,0,0
12883,25,0,0,0
26653,1,0,0,0
26654,1,0,0,0
26655,38,0,1,0
26659,16,0,0,0
14765,2,0,0,0
14764,13,0,0,0
14766,2,0,0,0
24245,2,0,0,0
24244,2,0,0,0
24246,1,0,0,0
24242,13,3,0,0
1472,3,0,0,0
28598,1,0,0,0
28049,16,3,0,0
28048,1,0,0,0
28591,1,0,0,0
23021,6,0,0,0
28041,1,0,0,0
1479,6,0,0,0
23024,1,0,0,0
23025,9,0,2,0
28045,4,0,0,0
28596,1,0,0,0
22378,2,0,0,0
12460,3,0,0,0
22371,17,2,0,0
22377,2,0,0,0
8624,2,0,0,0
4226,0,0,0,1
4227,1,0,0,0
4220,81,15,0,0
15751,2,0,0,0
28626,31,0,2,0
26,9,0,1,0
27,4,0,1,0
20,5,0,0,0
28622,1,0,0,0
22,33,1,0,0
23,1,0,0,0
24793,1,0,0,0
24792,8,0,0,0
29,21,3,0,0
15756,2,0,0,0
13688,3,0,0,0
11272,7,1,0,0
13682,9,0,1,0
11278,4,0,0,0
13686,3,0,0,0
13685,1,0,0,0
19061,3,0,0,0
23684,1,0,0,0
23685,1,0,0,0
23686,3,0,0,0
23680,2,0,0,0
23683,8,0,0,0
17539,1,0,0,0
27329,2,0,0,0
25356,8,0,0,0
25352,11,0,0,0
25353,1,0,0,0
1065,4,1,0,0
5305,2,1,0,0
25682,1,0,0,0
25683,5,0,0,0
29322,2,0,0,0
25687,103,2,3,0
14943,2,0,0,0
23978,2,0,0,0
23971,2,0,0,0
18253,1,0,0,0
22080,4,0,0,0
27268,2,0,0,0
27269,3,0,0,0
22084,2,0,0,0
22087,38,5,0,0
22086,1,0,0,0
22089,2,0,0,0
22088,1,0,0,0
27261,17,0,1,0
27265,1,0,0,0
25531,2,0,0,0
25535,4,0,0,0
2285,1,0,0,0
2286,1,0,0,0
19686,16,2,0,0
19681,8,0,0,0
19680,10,1,0,0
19688,1,0,0,0
8315,1,0,0,0
4534,4,0,0,0
17300,1,0,0,0
17309,3,0,0,0
10908,36,4,0,0
6735,1,0,0,0
9120,18,1,0,0
9124,2,0,0,0
9126,1,0,0,0
10308,5,6,0,0
10655,2,0,0,0
10306,5,1,0,0
10305,6,0,0,0
6737,6,1,0,0
15535,4,0,0,0
10653,1,0,0,0
8230,8,0,0,0
16436,1,0,0,0
7910,42,0,0,0
7917,3,0,0,0
8236,23,0,0,0
7980,13,0,0,0
6288,20,0,0,0
8235,1,0,0,0
6284,11,0,2,0
6049,1,0,0,0
8234,2,0,0,0
26135,4,0,0,0
26137,3,0,0,0
20831,38,1,0,0
20835,2,0,0,1
189,1,0,0,0
26138,15,0,0,0
21303,1,0,0,0
6363,1,0,0,0
12133,17,0,0,0
21308,2,0,0,0
10622,39,0,0,0
869,4,0,0,0
3449,6,0,0,0
3445,9,0,0,0
3444,11,0,0,0
3447,2,0,0,0
5831,2,0,0,0
3441,6,0,0,0
22963,15,2,0,0
2220,1,0,0,0
22961,12,0,1,0
2024,3,0,0,0
2027,2,0,0,0
2753,1,0,0,0
2750,3,2,1,0
12135,1,0,0,0
3148,1,0,0,0
10403,2,0,0,0
5213,6,0,0,0
5210,1,0,0,0
14159,35,3,0,0
14157,8,0,0,0
14154,4,0,0,0
14155,3,0,0,0
14153,128,15,2,0
5218,5,0,0,0
5219,3,0,0,0
28267,1,0,0,0
9333,1,0,0,0
10155,3,0,0,0
12318,3,0,0,0
13106,3,0,0,0
13102,1,0,0,0
13103,33,3,0,0
18654,1,0,0,0
14486,27,2,0,0
10159,1,0,0,0
14482,136,8,0,0
14483,6,0,0,1
14488,3,0,0,0
18658,1,0,0,0
28458,3,0,0,0
14378,1,0,0,0
14379,25,0,0,0
17937,3,0,0,0
14373,10,0,0,0
28452,1,0,0,0
28453,61,3,1,0
3051,0,1,0,0
20309,1,0,0,0
27466,7,0,0,0
27467,21,0,0,0
20300,120,4,1,0
20648,64,0,0,0
19262,8,0,0,0
19261,1,0,0,0
7707,5,0,0,0
20645,15,0,0,0
19260,4,0,0,0
15681,2,1,0,0
27961,67,1,0,0
8704,1,1,0,0
15686,25,3,0,0
29509,1,0,0,0
29505,7,1,0,0
29504,5,0,0,0
20642,3,0,0,0
29501,8,0,0,0
29502,1,0,0,0
1316,1,0,0,0
1313,10,0,0,0
1312,1,0,0,0
23768,1,0,0,0
6447,54,2,0,0
12435,18,2,0,0
15426,7,0,0,0
12433,21,2,0,0
15352,27,0,0,0
15423,58,6,1,0
15350,15,0,0,0
6918,101,0,3,0
6448,2,0,0,0
15358,2,0,0,0
7728,15,0,0,0
7729,5,0,0,0
7720,2,0,0,0
7727,11,0,1,0
18843,90,3,1,0
3941,31,0,0,0
19475,16,1,0,0
3946,1,0,0,0
6701,14,0,0,0
8324,2,0,0,0
8327,95,1,0,1
6706,3,0,0,0
9912,95,4,0,0
19732,1,0,0,0
9914,5,1,0,0
9916,3,0,0,0
9919,15,1,0,0
24477,8,0,0,0
24474,9,0,0,0
24470,4,0,0,0
24471,95,1,1,0
19216,5,0,0,0
19217,54,5,0,0
11130,1,0,0,0
22148,9,0,1,0
22416,1,0,0,0
22146,2,0,0,0
22147,13,0,0,0
22142,4,0,0,0
13747,3,0,0,0
13745,21,1,0,0
4053,18,0,0,0
4052,27,0,0,0
26308,30,1,0,0
4050,3,0,0,0
26306,1,0,0,0
26307,9,0,0,0
4059,41,4,0,0
13749,57,1,2,0
3613,9,0,0,0
21823,8,1,0,0
2568,46,5,0,0
2561,1,0,0,0
5777,1,0,0,0
11423,2,0,0,0
23096,13,0,0,0
11427,2,0,0,0
11426,1,0,0,0
17117,18,0,0,0
17114,3,0,0,0
17445,5,0,0,0
17111,1,0,0,0
17446,53,2,0,0
17449,11,2,0,0
17119,23,0,0,0
17118,10,2,0,0
4440,2,1,0,0
13350,2,0,0,0
4442,1,0,0,0
4443,76,0,0,0
13354,23,2,1,0
13357,1,0,0,0
4447,2,0,0,0
967,6,0,0,0
962,3,0,0,0
963,1,0,0,0
969,2,0,0,0
24815,1,0,0,0
24816,16,0,0,0
24811,1,0,0,0
24819,0,1,0,0
20153,3,0,0,0
20152,13,1,0,0
20155,6,0,0,0
20154,151,3,0,0
20156,2,0,0,0
20158,37,0,1,0
20916,1,0,0,0
1535,2,0,0,0
